,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,movie_and_date
4411,12,1988-04-22,Lady in White,"$4,700,000","$1,705,139","$1,705,139",1988,Lady in White_1988
4412,13,2006-10-13,Driving Lessons,"$4,700,000","$239,962","$239,962",2006,Driving Lessons_2006
4413,14,2011-12-31,Without Men,"$4,700,000",$0,$0,2011,Without Men_2011
4414,15,2015-03-10,Treading Water,"$4,700,000",$0,$0,2015,Treading Water_2015
4415,16,1973-05-23,Pat Garrett and Billy the Kid,"$4,638,783","$8,000,000","$11,000,000",1973,Pat Garrett and Billy the Kid_1973
4416,17,2004-07-16,Camping Sauvage,"$4,600,000","$3,479,302","$3,479,302",2004,Camping Sauvage_2004
4417,18,2012-09-14,Barfi,"$4,600,000","$2,804,874","$36,751,984",2012,Barfi_2012
4418,19,2005-03-04,Dear Frankie,"$4,600,000","$1,340,891","$3,099,369",2005,Dear Frankie_2005
4419,20,2004-12-29,The Assassination of Richard Nixon,"$4,600,000","$708,776","$4,880,143",2004,The Assassination of Richard Nixon_2004
4420,21,2011-06-24,Le nom des gens,"$4,600,000","$514,237","$9,261,711",2011,Le nom des gens_2011
4421,22,2008-05-28,Savage Grace,"$4,600,000","$434,417","$968,805",2008,Savage Grace_2008
4422,23,2007-10-19,Out of the Blue,"$4,600,000",$728,"$731,767",2007,Out of the Blue_2007
4423,24,1984-03-23,Police Academy,"$4,500,000","$81,198,894","$81,198,894",1984,Police Academy_1984
4424,25,1994-03-09,Four Weddings and a Funeral,"$4,500,000","$52,700,832","$242,895,809",1994,Four Weddings and a Funeral_1994
4425,26,1980-06-20,The Blue Lagoon,"$4,500,000","$47,923,795","$47,923,795",1980,The Blue Lagoon_1980
4426,27,1982-08-13,Fast Times at Ridgemont High,"$4,500,000","$27,092,880","$27,092,880",1982,Fast Times at Ridgemont High_1982
4427,28,1996-09-28,Secrets & Lies,"$4,500,000","$13,417,292","$13,417,292",1996,Secrets & Lies_1996
4428,29,2002-12-19,25th Hour,"$4,500,000","$13,084,595","$25,344,490",2002,25th Hour_2002
4429,30,1985-09-13,After Hours,"$4,500,000","$10,609,321","$10,609,321",1985,After Hours_1985
4430,31,1956-06-27,Moby Dick,"$4,500,000","$10,400,000","$10,400,000",1956,Moby Dick_1956
4431,32,2016-03-25,The Lobster,"$4,500,000","$9,196,278","$18,019,834",2016,The Lobster_2016
4432,33,1996-10-04,Bound,"$4,500,000","$3,802,260","$7,011,317",1996,Bound_1996
4433,34,2000-10-06,Requiem for a Dream,"$4,500,000","$3,635,482","$7,389,233",2000,Requiem for a Dream_2000
4434,35,1962-03-09,State Fair,"$4,500,000","$3,500,000","$3,500,000",1962,State Fair_1962
4435,36,2008-10-24,LÃ¥t den rÃ¤tte komma in,"$4,500,000","$2,122,085","$12,247,682",2008,LÃ¥t den rÃ¤tte komma in_2008
4436,37,1999-02-12,Tango,"$4,500,000","$1,687,311","$5,428,387",1999,Tango_1999
4437,38,1986-04-23,Salvador,"$4,500,000","$1,500,000","$1,500,000",1986,Salvador_1986
4438,39,2001-10-26,Donnie Darko,"$4,500,000","$1,480,006","$7,510,877",2001,Donnie Darko_2001
4439,40,2011-09-02,Salvando al Soldado Perez,"$4,500,000","$1,400,726","$9,330,465",2011,Salvando al Soldado Perez_2011
4440,41,1998-03-27,Karakter,"$4,500,000","$713,413","$713,413",1998,Karakter_1998
4441,42,2011-08-19,Nannerl la soeur de Mozart,"$4,500,000","$707,885","$2,404,639",2011,Nannerl la soeur de Mozart_2011
4442,43,2003-03-14,Spun,"$4,500,000","$410,241","$1,022,649",2003,Spun_2003
4443,44,2010-07-23,Life During Wartime,"$4,500,000","$281,447","$281,447",2010,Life During Wartime_2010
4444,45,2006-05-04,Chinjeolhan geumjassi,"$4,500,000","$211,667","$23,471,871",2006,Chinjeolhan geumjassi_2006
4445,46,2011-10-07,Blackthorn,"$4,500,000","$200,558","$1,217,307",2011,Blackthorn_2011
4446,47,2015-05-08,Maggie,"$4,500,000","$187,112","$1,027,760",2015,Maggie_2015
4447,48,2003-04-18,Lilja 4-ever,"$4,500,000","$181,655","$4,556,982",2003,Lilja 4-ever_2003
4448,49,2010-04-09,After.Life,"$4,500,000","$108,596","$2,481,925",2010,After.Life_2010
4449,50,2002-02-22,Mean Machine,"$4,500,000","$92,723","$92,723",2002,Mean Machine_2002
4450,51,2007-08-31,Fong juk,"$4,500,000","$51,957","$51,957",2007,Fong juk_2007
4451,52,2010-07-23,Spoken Word,"$4,500,000","$32,961","$32,961",2010,Spoken Word_2010
4452,53,2013-03-01,The Sweeney,"$4,500,000","$26,345","$8,000,366",2013,The Sweeney_2013
4453,54,2014-09-04,Falcon Rising,"$4,500,000","$11,774","$11,774",2014,Falcon Rising_2014
4454,55,2013-06-25,Hansel & Gretel Get Baked,"$4,500,000",$0,$0,2013,Hansel & Gretel Get Baked_2013
4455,56,2014-11-07,Fugly,"$4,500,000",$0,$0,2014,Fugly_2014
4456,57,2015-08-28,Zipper,"$4,500,000",$0,$0,2015,Zipper_2015
4457,58,2015-11-03,The Final Girls,"$4,500,000",$0,$0,2015,The Final Girls_2015
4458,59,2017-12-01,Daisy Winters,"$4,500,000",$0,$0,2017,Daisy Winters_2017
4459,60,1975-11-19,One Flew Over the Cuckoo's Nest,"$4,400,000","$108,981,275","$108,997,629",1975,One Flew Over the Cuckoo's Nest_1975
4460,61,1976-06-25,Silent Movie,"$4,400,000","$36,145,695","$36,145,695",1976,Silent Movie_1976
4461,62,2016-12-31,Airlift (2016),"$4,400,000",$0,"$9,969,237",2016,Airlift (2016)_2016
4462,63,2015-09-29,R.L. Stine's Monsterville: The Cabinet of Souls,"$4,400,000",$0,$0,2015,R.L. Stine's Monsterville: The Cabinet of Souls_2015
4463,64,2014-06-06,Anna,"$4,357,373",$0,"$1,200,000",2014,Anna_2014
4464,65,2003-06-06,Whale Rider,"$4,300,000","$20,779,666","$39,374,600",2003,Whale Rider_2003
4465,66,2001-06-13,Sexy Beast,"$4,300,000","$6,946,056","$10,158,355",2001,Sexy Beast_2001
4466,67,2009-12-04,Paa,"$4,300,000","$199,228","$9,791,282",2009,Paa_2009
4467,68,2012-07-11,Snabba Cash,"$4,300,000","$188,870","$10,212,403",2012,Snabba Cash_2012
4468,69,1990-10-19,Night of the Living Dead,"$4,200,000","$5,835,247","$5,835,247",1990,Night of the Living Dead_1990
4469,70,2006-02-17,Nochnoy dozor,"$4,200,000","$1,502,188","$33,913,542",2006,Nochnoy dozor_2006
4470,71,2010-08-13,Animal Kingdom,"$4,200,000","$1,044,039","$8,078,683",2010,Animal Kingdom_2010
4471,72,2010-05-28,George A. Romero's Survival of the Dead,"$4,200,000","$101,740","$101,740",2010,George A. Romero's Survival of the Dead_2010
4472,73,2011-10-21,Cargo,"$4,200,000",$0,"$313,230",2011,Cargo_2011
4473,74,2006-05-23,High School Musical,"$4,200,000",$0,$0,2006,High School Musical_2006
4474,75,1998-03-06,Love and Death on Long Island,"$4,030,000","$2,542,264","$2,542,264",1998,Love and Death on Long Island_1998
4475,76,1982-03-19,Porky's,"$4,000,000","$109,492,484","$109,492,484",1982,Porky's_1982
4476,77,1953-02-05,Peter Pan,"$4,000,000","$87,400,000","$87,400,000",1953,Peter Pan_1953
4477,78,1992-11-25,The Crying Game,"$4,000,000","$62,546,695","$62,546,695",1992,The Crying Game_1992
4478,79,2003-09-12,Lost in Translation,"$4,000,000","$44,585,453","$117,085,297",2003,Lost in Translation_2003
4479,80,1977-04-20,Annie Hall,"$4,000,000","$38,251,425","$38,251,425",1977,Annie Hall_1977
4480,81,2015-01-23,The Boy Next Door,"$4,000,000","$36,006,065","$53,401,938",2015,The Boy Next Door_2015
4481,82,1952-01-10,The Greatest Show on Earth,"$4,000,000","$36,000,000","$36,000,000",1952,The Greatest Show on Earth_1952
4482,83,1995-10-27,Leaving Las Vegas,"$4,000,000","$31,983,777","$49,800,000",1995,Leaving Las Vegas_1995
4483,84,2001-12-26,Monster's Ball,"$4,000,000","$31,273,922","$43,766,463",2001,Monster's Ball_2001
4484,85,2014-07-11,Boyhood,"$4,000,000","$25,379,975","$57,273,049",2014,Boyhood_2014
4485,86,1960-12-15,Exodus,"$4,000,000","$21,750,000","$21,750,000",1960,Exodus_1960
4486,87,2010-07-09,The Kids Are All Right,"$4,000,000","$20,811,365","$36,275,469",2010,The Kids Are All Right_2010
4487,88,1979-08-17,Life of Brian,"$4,000,000","$20,182,359","$20,468,305",1979,Life of Brian_1979
4488,89,2014-04-18,A Haunted House 2,"$4,000,000","$17,329,487","$21,206,861",2014,A Haunted House 2_2014
4489,90,2013-03-01,The Last Exorcism Part II,"$4,000,000","$15,179,303","$25,448,707",2013,The Last Exorcism Part II_2013
4490,91,1974-12-17,The Front Page,"$4,000,000","$15,000,000","$15,000,000",1974,The Front Page_1974
4491,92,1956-05-30,Trapeze,"$4,000,000","$14,400,000","$14,400,000",1956,Trapeze_1956
4492,93,1985-08-16,The Return of the Living Dead,"$4,000,000","$14,237,880","$14,237,880",1985,The Return of the Living Dead_1985
4493,94,1988-11-04,They Live,"$4,000,000","$13,000,000","$13,000,774",1988,They Live_1988
4494,95,2000-08-04,Saving Grace,"$4,000,000","$12,178,602","$27,786,849",2000,Saving Grace_2000
4495,96,1963-08-08,The Great Escape,"$4,000,000","$11,744,471","$11,972,561",1963,The Great Escape_1963
4496,97,2004-02-06,What the #$'! Do We Know,"$4,000,000","$10,941,801","$10,941,801",2004,What the #$'! Do We Know_2004
4497,98,2016-05-13,The Darkness,"$4,000,000","$10,753,574","$10,898,293",2016,The Darkness_2016
4498,99,2006-07-28,Scoop,"$4,000,000","$10,525,717","$40,103,262",2006,Scoop_2006
4499,100,2001-11-14,The Wash,"$4,000,000","$10,097,096","$10,097,096",2001,The Wash_2001
4500,1,2000-03-01,3 Strikes,"$4,000,000","$9,821,335","$9,821,335",2000,3 Strikes_2000
4501,2,2008-04-11,The Visitor,"$4,000,000","$9,427,026","$19,174,817",2008,The Visitor_2008
4502,3,2003-11-26,The Cooler,"$4,000,000","$8,291,572","$11,131,455",2003,The Cooler_2003
4503,4,1961-02-01,The Misfits,"$4,000,000","$8,200,000","$8,200,000",1961,The Misfits_1961
4504,5,2006-08-04,The Night Listener,"$4,000,000","$7,836,393","$10,770,993",2006,The Night Listener_2006
4505,6,1995-02-03,The Jerky Boys,"$4,000,000","$7,555,256","$7,555,256",1995,The Jerky Boys_1995
4506,7,2007-12-28,El orfanato,"$4,000,000","$7,159,147","$79,250,193",2007,El orfanato_2007
4507,8,2007-05-25,Bug,"$4,000,000","$7,006,708","$8,302,995",2007,Bug_2007
4508,9,2002-10-11,The Rules of Attraction,"$4,000,000","$6,525,762","$11,799,060",2002,The Rules of Attraction_2002
4509,10,1969-12-19,Topaz,"$4,000,000","$6,000,000","$6,000,000",1969,Topaz_1969
4510,11,2006-11-17,Let's Go to Prison,"$4,000,000","$4,630,045","$4,630,045",2006,Let's Go to Prison_2006
4511,12,1995-12-25,Four Rooms,"$4,000,000","$4,301,000","$4,301,000",1995,Four Rooms_1995
4512,13,2002-09-20,Secretary,"$4,000,000","$4,046,737","$9,413,956",2002,Secretary_2002
4513,14,2003-04-25,The Real Cancun,"$4,000,000","$3,816,594","$3,816,594",2003,The Real Cancun_2003
4514,15,1988-12-01,Talk Radio,"$4,000,000","$3,468,572","$3,468,572",1988,Talk Radio_1988
4515,16,1997-01-31,Waiting for Guffman,"$4,000,000","$2,922,988","$2,922,988",1997,Waiting for Guffman_1997
4516,17,1999-09-10,Love Stinks,"$4,000,000","$2,793,776","$2,793,776",1999,Love Stinks_1999
4517,18,2012-08-24,Samsara,"$4,000,000","$2,672,413","$5,966,671",2012,Samsara_2012
4518,19,2007-06-22,You Kill Me,"$4,000,000","$2,426,851","$3,858,964",2007,You Kill Me_2007
4519,20,2011-06-17,The Art of Getting By,"$4,000,000","$1,430,241","$1,989,035",2011,The Art of Getting By_2011
4520,21,2005-09-16,Thumbsucker,"$4,000,000","$1,328,679","$1,919,197",2005,Thumbsucker_2005
4521,22,2011-09-23,Red State,"$4,000,000","$1,065,429","$1,983,596",2011,Red State_2011
4522,23,2005-09-30,MirrorMask,"$4,000,000","$864,959","$973,613",2005,MirrorMask_2005
4523,24,1987-03-31,The Barbarians,"$4,000,000","$800,000","$800,000",1987,The Barbarians_1987
4524,25,2012-10-17,Holy Motors,"$4,000,000","$641,054","$4,230,426",2012,Holy Motors_2012
4525,26,2014-06-13,The Signal,"$4,000,000","$600,896","$2,665,322",2014,The Signal_2014
4526,27,2003-02-28,Poolhall Junkies,"$4,000,000","$563,711","$563,711",2003,Poolhall Junkies_2003
4527,28,1999-05-28,The Loss of Sexual Innocence,"$4,000,000","$399,793","$399,793",1999,The Loss of Sexual Innocence_1999
4528,29,2014-03-07,The Face of Love,"$4,000,000","$385,069","$1,158,877",2014,The Face of Love_2014
4529,30,2014-04-11,Joe,"$4,000,000","$373,375","$373,375",2014,Joe_2014
4530,31,1988-03-04,Prison,"$4,000,000","$354,704","$354,704",1988,Prison_1988
4531,32,1998-05-01,Shooting Fish,"$4,000,000","$302,204","$302,204",1998,Shooting Fish_1998
4532,33,2009-05-08,Adoration,"$4,000,000","$294,244","$384,244",2009,Adoration_2009
4533,34,2000-08-04,Psycho Beach Party,"$4,000,000","$267,972","$267,972",2000,Psycho Beach Party_2000
4534,35,2019-06-07,Late Night,"$4,000,000","$246,305","$246,305",2019,Late Night_2019
4535,36,2000-01-28,The Big Tease,"$4,000,000","$185,577","$185,577",2000,The Big Tease_2000
4536,37,2017-08-25,Polina danser sa vie,"$4,000,000","$165,203","$953,314",2017,Polina danser sa vie_2017
4537,38,2015-04-10,Desert Dancer,"$4,000,000","$155,271","$596,335",2015,Desert Dancer_2015
4538,39,2015-01-30,"Guten Tag, Ramon","$4,000,000","$154,356","$4,854,356",2015,"Guten Tag, Ramon_2015"
4539,40,2003-07-25,Mondays in the Sun,"$4,000,000","$146,402","$146,402",2003,Mondays in the Sun_2003
4540,41,2015-06-19,Manglehorn,"$4,000,000","$132,270","$797,439",2015,Manglehorn_2015
4541,42,2010-04-02,Tau ming chong,"$4,000,000","$129,078","$38,899,792",2010,Tau ming chong_2010
4542,43,2011-04-01,Trust,"$4,000,000","$120,016","$120,016",2011,Trust_2011
4543,44,2000-12-22,An Everlasting Piece,"$4,000,000","$75,078","$75,078",2000,An Everlasting Piece_2000
4544,45,1999-03-26,Among Giants,"$4,000,000","$64,359","$64,359",1999,Among Giants_1999
4545,46,1999-07-16,The Velocity of Gary,"$4,000,000","$34,145","$34,145",1999,The Velocity of Gary_1999
4546,47,2011-04-22,Stake Land,"$4,000,000","$33,245","$679,482",2011,Stake Land_2011
4547,48,2015-02-27,Praia do Futuro,"$4,000,000","$20,620","$760,678",2015,Praia do Futuro_2015
4548,49,2002-12-27,Sonny,"$4,000,000","$17,639","$17,639",2002,Sonny_2002
4549,50,1997-06-20,The Last Time I Committed Suicide,"$4,000,000","$12,836","$12,836",1997,The Last Time I Committed Suicide_1997
4550,51,2014-04-18,13 Sins,"$4,000,000","$9,134","$47,552",2014,13 Sins_2014
4551,52,2011-11-18,Another Happy Day,"$4,000,000","$9,120","$978,527",2011,Another Happy Day_2011
4552,53,2013-02-22,Inescapable,"$4,000,000","$4,327","$4,327",2013,Inescapable_2013
4553,54,2017-12-31,Perfectos Desconocidos,"$4,000,000",$0,"$31,166,312",2017,Perfectos Desconocidos_2017
4554,55,2013-12-31,Geograf globus propil,"$4,000,000",$0,"$4,454,853",2013,Geograf globus propil_2013
4555,56,2012-03-20,A Lonely Place to Die,"$4,000,000",$0,"$442,550",2012,A Lonely Place to Die_2012
4556,57,2003-12-31,Nothing,"$4,000,000",$0,"$63,180",2003,Nothing_2003
4557,58,2012-06-01,The Loved Ones,"$4,000,000",$0,"$12,302",2012,The Loved Ones_2012
4558,59,1972-11-09,1776,"$4,000,000",$0,$0,1972,1776_1972
4559,60,1930-11-15,Hell's Angels,"$4,000,000",$0,$0,1930,Hell's Angels_1930
4560,61,2008-08-26,Purple Violets,"$4,000,000",$0,$0,2008,Purple Violets_2008
4561,62,2012-11-09,Replicas,"$4,000,000",$0,$0,2012,Replicas_2012
4562,63,2012-12-31,The Helpers,"$4,000,000",$0,$0,2012,The Helpers_2012
4563,64,2015-12-31,The Veil,"$4,000,000",$0,$0,2015,The Veil_2015
4564,65,2014-07-11,The Perfect Wave,"$4,000,000",$0,$0,2014,The Perfect Wave_2014
4565,66,2012-12-31,How to Fall in Love,"$4,000,000",$0,$0,2012,How to Fall in Love_2012
4566,67,2015-09-08,Chain of Command,"$4,000,000",$0,$0,2015,Chain of Command_2015
4567,68,1939-12-15,Gone with the Wind,"$3,900,000","$198,680,470","$390,525,192",1939,Gone with the Wind_1939
4568,69,1966-12-12,A Man for All Seasons,"$3,900,000","$28,350,000","$28,350,000",1966,A Man for All Seasons_1966
4569,70,1925-12-30,Ben-Hur: A Tale of the Christ,"$3,900,000","$9,000,000","$9,000,000",1925,Ben-Hur: A Tale of the Christ_1925
4570,71,1976-01-01,Network,"$3,800,000","$23,689,877","$23,689,877",1976,Network_1976
4571,72,2011-01-14,Down for Life,"$3,800,000","$41,914","$41,914",2011,Down for Life_2011
4572,73,2010-04-30,The Good Heart,"$3,800,000","$20,930","$340,930",2010,The Good Heart_2010
4573,74,1965-04-07,Major Dundee,"$3,800,000","$14,873","$14,873",1965,Major Dundee_1965
4574,75,2018-10-05,Hevi reissu,"$3,800,000","$10,153","$10,153",2018,Hevi reissu_2018
4575,76,1974-12-31,The Taking of Pelham One Two Three,"$3,800,000",$0,$0,1974,The Taking of Pelham One Two Three_1974
4576,77,1950-05-17,Annie Get Your Gun,"$3,768,785","$8,000,000","$8,000,000",1950,Annie Get Your Gun_1950
4577,78,2006-08-11,Casa de Areia,"$3,750,000","$539,285","$1,178,175",2006,Casa de Areia_2006
4578,79,2010-11-05,Four Lions,"$3,750,000","$310,007","$2,436,111",2010,Four Lions_2010
4579,80,2010-02-19,Defendor,"$3,750,000","$44,462","$44,462",2010,Defendor_2010
4580,81,1970-05-13,The Ballad of Cable Hogue,"$3,716,946","$3,500,000","$5,000,000",1970,The Ballad of Cable Hogue_1970
4581,82,1948-05-20,The Pirate,"$3,700,000","$2,956,000","$2,956,000",1948,The Pirate_1948
4582,83,2006-11-21,The History Boys,"$3,700,000","$2,730,296","$13,447,998",2006,The History Boys_2006
4583,84,2006-11-03,Unknown,"$3,700,000","$26,403","$3,355,048",2006,Unknown_2006
4584,85,1969-05-25,Midnight Cowboy,"$3,600,000","$44,785,053","$44,785,053",1969,Midnight Cowboy_1969
4585,86,2008-10-10,Billy: The Early Years of Billy Graham,"$3,600,000","$320,896","$320,896",2008,Billy: The Early Years of Billy Graham_2008
4586,87,2017-12-31,UtÃ¸ya 22. juli,"$3,600,000",$0,"$173,156",2017,UtÃ¸ya 22. juli_2017
4587,88,1980-07-04,Airplane!,"$3,500,000","$83,453,539","$83,453,539",1980,Airplane!_1980
4588,89,1970-01-01,M*A*S*H,"$3,500,000","$81,600,000","$81,600,000",1970,M*A*S*H_1970
4589,90,1997-08-13,The Full Monty,"$3,500,000","$45,950,122","$261,249,383",1997,The Full Monty_1997
4590,91,2018-04-13,Truth or Dare,"$3,500,000","$41,411,015","$95,127,344",2018,Truth or Dare_2018
4591,92,1993-05-26,Menace II Society,"$3,500,000","$27,731,527","$27,731,527",1993,Menace II Society_1993
4592,93,1995-04-26,Friday,"$3,500,000","$27,467,564","$27,936,778",1995,Friday_1995
4593,94,2016-02-19,The Witch,"$3,500,000","$25,138,705","$40,454,520",2016,The Witch_2016
4594,95,2018-02-02,Winchester,"$3,500,000","$25,091,816","$44,378,040",2018,Winchester_2018
4595,96,2002-12-06,Empire,"$3,500,000","$17,504,595","$18,495,444",2002,Empire_2002
4596,97,2013-02-22,Dark Skies,"$3,500,000","$17,418,667","$27,704,111",2013,Dark Skies_2013
4597,98,2018-01-19,Forever My Girl,"$3,500,000","$16,376,066","$16,376,066",2018,Forever My Girl_2018
4598,99,1987-05-01,Creepshow 2,"$3,500,000","$14,000,000","$14,000,000",1987,Creepshow 2_1987
4599,100,1967-12-14,In Cold Blood,"$3,500,000","$13,000,000","$13,007,551",1967,In Cold Blood_1967
4600,1,1959-07-18,The Nun's Story,"$3,500,000","$12,800,000","$12,800,000",1959,The Nun's Story_1959
4601,2,1972-06-21,Frenzy,"$3,500,000","$12,600,000","$12,600,000",1972,Frenzy_1972
4602,3,1966-02-23,Harper,"$3,500,000","$12,000,000","$12,000,000",1966,Harper_1966
4603,4,1998-05-27,I Got the Hook-Up!,"$3,500,000","$10,317,779","$10,317,779",1998,I Got the Hook-Up!_1998
4604,5,1996-08-23,She's the One,"$3,500,000","$9,482,579","$13,795,053",1996,She's the One_1996
4605,6,1980-01-01,Terror Train,"$3,500,000","$8,000,000","$8,000,000",1980,Terror Train_1980
4606,7,1998-11-06,Gods and Monsters,"$3,500,000","$6,451,628","$6,451,628",1998,Gods and Monsters_1998
4607,8,2010-04-16,El secreto de sus ojos,"$3,500,000","$6,391,436","$40,527,719",2010,El secreto de sus ojos_2010
4608,9,1987-03-13,Evil Dead II,"$3,500,000","$5,923,044","$5,926,177",1987,Evil Dead II_1987
4609,10,1985-06-30,Day of the Dead,"$3,500,000","$5,804,262","$34,004,262",1985,Day of the Dead_1985
4610,11,2018-05-18,First Reformed,"$3,500,000","$3,448,256","$3,874,772",2018,First Reformed_2018
4611,12,2001-06-29,Pootie Tang,"$3,500,000","$3,293,258","$3,293,258",2001,Pootie Tang_2001
4612,13,2016-12-02,Believe,"$3,500,000","$890,303","$890,303",2016,Believe_2016
4613,14,2000-04-19,La otra conquista,"$3,500,000","$886,410","$886,410",2000,La otra conquista_2000
4614,15,2016-09-30,American Honey,"$3,500,000","$663,247","$2,611,750",2016,American Honey_2016
4615,16,2016-03-18,The Bronze,"$3,500,000","$615,816","$615,816",2016,The Bronze_2016
4616,17,2011-06-10,Trolljegeren,"$3,500,000","$253,444","$5,706,638",2011,Trolljegeren_2011
4617,18,2007-09-14,Ira and Abby,"$3,500,000","$221,096","$221,096",2007,Ira and Abby_2007
4618,19,2016-01-08,The Masked Saint,"$3,500,000","$182,695","$182,695",2016,The Masked Saint_2016
4619,20,2006-02-17,Winter Passing,"$3,500,000","$107,492","$113,783",2006,Winter Passing_2006
4620,21,2005-03-25,D.E.B.S.,"$3,500,000","$96,793","$96,793",2005,D.E.B.S._2005
4621,22,2016-06-03,Time to Choose,"$3,500,000","$29,233","$29,233",2016,Time to Choose_2016
4622,23,2009-06-26,Surveillance,"$3,500,000","$27,349","$1,396,395",2009,Surveillance_2009
4623,24,1999-09-17,Taxman,"$3,500,000","$9,871","$9,871",1999,Taxman_1999
4624,25,2011-12-31,The Kick,"$3,500,000",$0,"$40,622",2011,The Kick_2011
4625,26,2009-06-30,The Betrayed,"$3,500,000",$0,$0,2009,The Betrayed_2009
4626,27,2006-10-01,The Secret,"$3,500,000",$0,$0,2006,The Secret_2006
